"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Sup_mitjana_m2"
2023,9,"Sant Andreu",62,"el Congrés i els Indians",76,71.8
2023,9,"Sant Andreu",62,"el Congrés i els Indians",77,68.3
2023,9,"Sant Andreu",62,"el Congrés i els Indians",78,70.1
2023,9,"Sant Andreu",62,"el Congrés i els Indians",79,70.8
2023,9,"Sant Andreu",62,"el Congrés i els Indians",80,74.1
2023,9,"Sant Andreu",62,"el Congrés i els Indians",81,66.4
2023,9,"Sant Andreu",62,"el Congrés i els Indians",82,69.1
2023,9,"Sant Andreu",63,"Navas",83,69.7
2023,9,"Sant Andreu",63,"Navas",84,75.4
2023,9,"Sant Andreu",63,"Navas",85,74.1
2023,9,"Sant Andreu",63,"Navas",86,71.9
2023,9,"Sant Andreu",63,"Navas",87,84.7
2023,9,"Sant Andreu",63,"Navas",88,65.4
2023,9,"Sant Andreu",63,"Navas",89,72.9
2023,9,"Sant Andreu",63,"Navas",90,73.3
2023,9,"Sant Andreu",63,"Navas",91,80
2023,9,"Sant Andreu",63,"Navas",92,78.3
2023,9,"Sant Andreu",63,"Navas",93,74.4
2023,9,"Sant Andreu",63,"Navas",94,77.2
2023,9,"Sant Andreu",63,"Navas",95,77
2023,9,"Sant Andreu",61,"la Sagrera",156,79.1
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1,67
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,68.5
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",3,65.5
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",4,70.3
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,74.5
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",6,72.7
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",7,87.5
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",8,66.2
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",9,67.7
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,65.7
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",11,69.4
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",12,74.8
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",13,69.1
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",14,74.9
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",15,73.5
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",16,73.6
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",17,77.1
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18,66.7
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",19,76.4
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",20,65.8
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",21,68
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",22,65.9
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",23,66.6
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",24,64.3
2023,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25,72.1
2023,10,"Sant Martí",65,"el Clot",26,73
2023,10,"Sant Martí",65,"el Clot",27,69
2023,10,"Sant Martí",65,"el Clot",28,70.4
2023,10,"Sant Martí",65,"el Clot",29,70.8
2023,10,"Sant Martí",65,"el Clot",30,78.6
2023,10,"Sant Martí",65,"el Clot",31,62.8
2023,10,"Sant Martí",65,"el Clot",32,69.1
2023,10,"Sant Martí",65,"el Clot",33,84.7
2023,10,"Sant Martí",65,"el Clot",34,80.5
2023,10,"Sant Martí",65,"el Clot",35,84.4
2023,10,"Sant Martí",65,"el Clot",36,73.8
2023,10,"Sant Martí",65,"el Clot",37,73.9
2023,10,"Sant Martí",65,"el Clot",38,71.6
2023,10,"Sant Martí",65,"el Clot",39,75.6
2023,10,"Sant Martí",65,"el Clot",40,72
2023,10,"Sant Martí",65,"el Clot",41,74.6
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,73.9
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,76.7
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,75.7
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,80.6
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,74.8
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,79.8
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,75.9
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,77.2
2023,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,80.9
2023,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,82.1
2023,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,68.5
2023,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,87.2
2023,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,109.4
2023,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,115.4
2023,10,"Sant Martí",68,"el Poblenou",56,64.2
2023,10,"Sant Martí",68,"el Poblenou",57,67.8
2023,10,"Sant Martí",68,"el Poblenou",58,66.5
2023,10,"Sant Martí",68,"el Poblenou",59,70.6
2023,10,"Sant Martí",68,"el Poblenou",60,65.3
2023,10,"Sant Martí",68,"el Poblenou",61,82.1
2023,10,"Sant Martí",68,"el Poblenou",62,83.8
2023,10,"Sant Martí",68,"el Poblenou",63,79.7
2023,10,"Sant Martí",68,"el Poblenou",64,75.3
2023,10,"Sant Martí",68,"el Poblenou",65,73.1
2023,10,"Sant Martí",68,"el Poblenou",66,78.5
2023,10,"Sant Martí",68,"el Poblenou",67,88.7
2023,10,"Sant Martí",68,"el Poblenou",68,87
2023,10,"Sant Martí",68,"el Poblenou",69,74.2
2023,10,"Sant Martí",68,"el Poblenou",70,63.5
2023,10,"Sant Martí",68,"el Poblenou",71,80.4
2023,10,"Sant Martí",68,"el Poblenou",72,67.2
2023,10,"Sant Martí",68,"el Poblenou",73,69.2
2023,10,"Sant Martí",68,"el Poblenou",74,69.3
2023,10,"Sant Martí",68,"el Poblenou",75,69.2
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,97.5
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,74.9
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,85.8
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,85.4
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,109.6
2023,10,"Sant Martí",70,"el Besòs i el Maresme",81,75
2023,10,"Sant Martí",70,"el Besòs i el Maresme",82,53.9
2023,10,"Sant Martí",70,"el Besòs i el Maresme",83,56
2023,10,"Sant Martí",70,"el Besòs i el Maresme",84,60.7
2023,10,"Sant Martí",70,"el Besòs i el Maresme",85,54.6
2023,10,"Sant Martí",70,"el Besòs i el Maresme",86,53
2023,10,"Sant Martí",70,"el Besòs i el Maresme",87,64.2
2023,10,"Sant Martí",70,"el Besòs i el Maresme",88,82.1
2023,10,"Sant Martí",70,"el Besòs i el Maresme",89,57.5
2023,10,"Sant Martí",70,"el Besòs i el Maresme",90,69.5
2023,10,"Sant Martí",70,"el Besòs i el Maresme",91,70.3
2023,10,"Sant Martí",70,"el Besòs i el Maresme",92,87.6
2023,10,"Sant Martí",70,"el Besòs i el Maresme",93,80.1
2023,10,"Sant Martí",71,"Provençals del Poblenou",94,71.5
2023,10,"Sant Martí",71,"Provençals del Poblenou",95,66.4
2023,10,"Sant Martí",71,"Provençals del Poblenou",96,80.7
2023,10,"Sant Martí",71,"Provençals del Poblenou",97,77.1
2023,10,"Sant Martí",71,"Provençals del Poblenou",98,88.9
2023,10,"Sant Martí",71,"Provençals del Poblenou",99,80.1
2023,10,"Sant Martí",71,"Provençals del Poblenou",100,71.4
2023,10,"Sant Martí",71,"Provençals del Poblenou",101,75.2
2023,10,"Sant Martí",71,"Provençals del Poblenou",102,68.1
2023,10,"Sant Martí",71,"Provençals del Poblenou",103,77.8
2023,10,"Sant Martí",71,"Provençals del Poblenou",104,87.2
2023,10,"Sant Martí",72,"Sant Martí de Provençals",105,73.3
2023,10,"Sant Martí",72,"Sant Martí de Provençals",106,74.7
2023,10,"Sant Martí",72,"Sant Martí de Provençals",107,83.4
2023,10,"Sant Martí",72,"Sant Martí de Provençals",108,76.2
2023,10,"Sant Martí",72,"Sant Martí de Provençals",109,67.6
2023,10,"Sant Martí",72,"Sant Martí de Provençals",110,72.1
2023,10,"Sant Martí",72,"Sant Martí de Provençals",111,76.7
2023,10,"Sant Martí",72,"Sant Martí de Provençals",112,90.5
2023,10,"Sant Martí",72,"Sant Martí de Provençals",113,71.9
2023,10,"Sant Martí",72,"Sant Martí de Provençals",114,69.2
2023,10,"Sant Martí",72,"Sant Martí de Provençals",115,74.4
2023,10,"Sant Martí",72,"Sant Martí de Provençals",116,64
2023,10,"Sant Martí",72,"Sant Martí de Provençals",117,72.7
2023,10,"Sant Martí",72,"Sant Martí de Provençals",118,94.9
2023,10,"Sant Martí",72,"Sant Martí de Provençals",119,62.8
2023,10,"Sant Martí",72,"Sant Martí de Provençals",120,77.5
2023,10,"Sant Martí",72,"Sant Martí de Provençals",121,69.3
2023,10,"Sant Martí",72,"Sant Martí de Provençals",122,94.1
2023,10,"Sant Martí",73,"la Verneda i la Pau",123,72.9
2023,10,"Sant Martí",73,"la Verneda i la Pau",124,83.3
2023,10,"Sant Martí",73,"la Verneda i la Pau",125,70.3
2023,10,"Sant Martí",73,"la Verneda i la Pau",126,88.2
2023,10,"Sant Martí",73,"la Verneda i la Pau",127,73.8
2023,10,"Sant Martí",73,"la Verneda i la Pau",128,76.6
2023,10,"Sant Martí",73,"la Verneda i la Pau",129,87.5
2023,10,"Sant Martí",73,"la Verneda i la Pau",130,77.3
2023,10,"Sant Martí",73,"la Verneda i la Pau",131,87.7
2023,10,"Sant Martí",73,"la Verneda i la Pau",132,76.9
2023,10,"Sant Martí",73,"la Verneda i la Pau",133,70.2
2023,10,"Sant Martí",73,"la Verneda i la Pau",134,61.7
2023,10,"Sant Martí",73,"la Verneda i la Pau",135,72.2
2023,10,"Sant Martí",73,"la Verneda i la Pau",136,80.7
2023,10,"Sant Martí",73,"la Verneda i la Pau",137,72.1
2023,10,"Sant Martí",73,"la Verneda i la Pau",138,63.4
2023,10,"Sant Martí",73,"la Verneda i la Pau",139,59.9
2023,10,"Sant Martí",73,"la Verneda i la Pau",140,75.5
2023,10,"Sant Martí",73,"la Verneda i la Pau",141,75.5
2023,10,"Sant Martí",73,"la Verneda i la Pau",142,70.9
2023,10,"Sant Martí",73,"la Verneda i la Pau",143,66.3
2023,10,"Sant Martí",65,"el Clot",234,75.4
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,66
2023,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,70.8
2023,10,"Sant Martí",71,"Provençals del Poblenou",237,61.8
2022,1,"Ciutat Vella",1,"el Raval",1,77.1
2022,1,"Ciutat Vella",1,"el Raval",2,70.1
2022,1,"Ciutat Vella",1,"el Raval",3,59.2
2022,1,"Ciutat Vella",1,"el Raval",4,65.1
2022,1,"Ciutat Vella",1,"el Raval",5,77.7
2022,1,"Ciutat Vella",1,"el Raval",6,78.2
2022,1,"Ciutat Vella",1,"el Raval",7,70.1
2022,1,"Ciutat Vella",1,"el Raval",8,54.3
2022,1,"Ciutat Vella",1,"el Raval",9,57.8
2022,1,"Ciutat Vella",1,"el Raval",10,56.4
2022,1,"Ciutat Vella",1,"el Raval",11,53
2022,1,"Ciutat Vella",1,"el Raval",12,56.4
2022,1,"Ciutat Vella",1,"el Raval",13,68.7
2022,1,"Ciutat Vella",1,"el Raval",14,62
2022,1,"Ciutat Vella",1,"el Raval",15,60.9
2022,1,"Ciutat Vella",1,"el Raval",16,60.4
2022,1,"Ciutat Vella",1,"el Raval",17,55.1
2022,1,"Ciutat Vella",1,"el Raval",18,69.9
2022,1,"Ciutat Vella",1,"el Raval",19,64.3
2022,1,"Ciutat Vella",1,"el Raval",20,90.2
2022,1,"Ciutat Vella",1,"el Raval",21,78.6
2022,1,"Ciutat Vella",2,"el Gòtic",22,104.5
2022,1,"Ciutat Vella",2,"el Gòtic",23,82.2
2022,1,"Ciutat Vella",2,"el Gòtic",25,84.5
2022,1,"Ciutat Vella",2,"el Gòtic",26,80.3
2022,1,"Ciutat Vella",2,"el Gòtic",27,96
2022,1,"Ciutat Vella",2,"el Gòtic",28,85.1
2022,1,"Ciutat Vella",2,"el Gòtic",29,89.9
2022,1,"Ciutat Vella",2,"el Gòtic",30,93.9
2022,1,"Ciutat Vella",2,"el Gòtic",31,81.7
2022,1,"Ciutat Vella",3,"la Barceloneta",32,46.2
2022,1,"Ciutat Vella",3,"la Barceloneta",33,42.2
2022,1,"Ciutat Vella",3,"la Barceloneta",34,37.3
2022,1,"Ciutat Vella",3,"la Barceloneta",35,38.1
2022,1,"Ciutat Vella",3,"la Barceloneta",36,60.4
2022,1,"Ciutat Vella",3,"la Barceloneta",37,53.9
2022,1,"Ciutat Vella",3,"la Barceloneta",38,36.2
2022,1,"Ciutat Vella",3,"la Barceloneta",39,52.2
2022,1,"Ciutat Vella",3,"la Barceloneta",40,47.1
2022,1,"Ciutat Vella",3,"la Barceloneta",41,36.1
2022,1,"Ciutat Vella",3,"la Barceloneta",42,67.3
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,82.8
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,82.8
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,69.9
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,68.9
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,63.1
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,62.1
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,81.7
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,70.4
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,58.8
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,107.2
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,57.2
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,57.4
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,84.8
2022,2,"Eixample",5,"el Fort Pienc",1,80.4
2022,2,"Eixample",5,"el Fort Pienc",2,77.7
2022,2,"Eixample",5,"el Fort Pienc",3,77
2022,2,"Eixample",5,"el Fort Pienc",4,81.5
2022,2,"Eixample",5,"el Fort Pienc",5,89.1
2022,2,"Eixample",5,"el Fort Pienc",6,91.6
2022,2,"Eixample",5,"el Fort Pienc",7,87.7
2022,2,"Eixample",5,"el Fort Pienc",8,89.3
2022,2,"Eixample",5,"el Fort Pienc",9,83.1
2022,2,"Eixample",5,"el Fort Pienc",10,92
2022,2,"Eixample",5,"el Fort Pienc",11,80
2022,2,"Eixample",5,"el Fort Pienc",12,74.8
2022,2,"Eixample",5,"el Fort Pienc",13,67.1
2022,2,"Eixample",5,"el Fort Pienc",14,73.2
2022,2,"Eixample",5,"el Fort Pienc",15,76.5
2022,2,"Eixample",5,"el Fort Pienc",16,82.8
2022,2,"Eixample",5,"el Fort Pienc",17,85.9
2022,2,"Eixample",5,"el Fort Pienc",18,88.8
2022,2,"Eixample",5,"el Fort Pienc",19,82.1
2022,2,"Eixample",5,"el Fort Pienc",20,71.2
2022,2,"Eixample",6,"la Sagrada Família",21,70.2
2022,2,"Eixample",6,"la Sagrada Família",22,77.2
2022,2,"Eixample",6,"la Sagrada Família",23,74.4
2022,2,"Eixample",6,"la Sagrada Família",24,70.6
2022,2,"Eixample",6,"la Sagrada Família",25,67.9
2022,2,"Eixample",6,"la Sagrada Família",26,75
2022,2,"Eixample",6,"la Sagrada Família",27,83.1
2022,2,"Eixample",6,"la Sagrada Família",28,72
2022,2,"Eixample",6,"la Sagrada Família",29,80.7
2022,2,"Eixample",6,"la Sagrada Família",30,74.6
2022,2,"Eixample",6,"la Sagrada Família",31,83.2
2022,2,"Eixample",6,"la Sagrada Família",32,77.2
2022,2,"Eixample",6,"la Sagrada Família",33,66.1
2022,2,"Eixample",6,"la Sagrada Família",34,65.4
2022,2,"Eixample",6,"la Sagrada Família",35,77.5
2022,2,"Eixample",6,"la Sagrada Família",36,81.4
2022,2,"Eixample",6,"la Sagrada Família",37,79.9
2022,2,"Eixample",6,"la Sagrada Família",38,73.4
2022,2,"Eixample",6,"la Sagrada Família",39,74.3
2022,2,"Eixample",6,"la Sagrada Família",40,64.7
2022,2,"Eixample",6,"la Sagrada Família",41,73.5
2022,2,"Eixample",6,"la Sagrada Família",42,84.7
2022,2,"Eixample",6,"la Sagrada Família",43,84.4
2022,2,"Eixample",6,"la Sagrada Família",44,75.4
2022,2,"Eixample",6,"la Sagrada Família",45,82.2
2022,2,"Eixample",6,"la Sagrada Família",46,77.5
2022,2,"Eixample",6,"la Sagrada Família",47,80.1
2022,2,"Eixample",6,"la Sagrada Família",48,76.9
2022,2,"Eixample",6,"la Sagrada Família",49,68.2
2022,2,"Eixample",6,"la Sagrada Família",50,68.8
2022,2,"Eixample",6,"la Sagrada Família",51,76.8
2022,2,"Eixample",6,"la Sagrada Família",52,72.6
2022,2,"Eixample",6,"la Sagrada Família",53,71.8
2022,2,"Eixample",6,"la Sagrada Família",54,78.3
2022,2,"Eixample",7,"la Dreta de l'Eixample",55,86
2022,2,"Eixample",7,"la Dreta de l'Eixample",56,98.9
2022,2,"Eixample",7,"la Dreta de l'Eixample",57,108
2022,2,"Eixample",7,"la Dreta de l'Eixample",58,86
2022,2,"Eixample",7,"la Dreta de l'Eixample",59,115.8
2022,2,"Eixample",7,"la Dreta de l'Eixample",60,100.7
2022,2,"Eixample",7,"la Dreta de l'Eixample",61,79.5
2022,2,"Eixample",7,"la Dreta de l'Eixample",62,115
2022,2,"Eixample",7,"la Dreta de l'Eixample",63,153
2022,2,"Eixample",7,"la Dreta de l'Eixample",64,115.4
2022,2,"Eixample",7,"la Dreta de l'Eixample",65,98.1
2022,2,"Eixample",7,"la Dreta de l'Eixample",66,88.6
2022,2,"Eixample",7,"la Dreta de l'Eixample",67,74
2022,2,"Eixample",7,"la Dreta de l'Eixample",68,89.8
2022,2,"Eixample",7,"la Dreta de l'Eixample",69,100.6
2022,2,"Eixample",7,"la Dreta de l'Eixample",70,111.4
2022,2,"Eixample",7,"la Dreta de l'Eixample",71,117.2
2022,2,"Eixample",7,"la Dreta de l'Eixample",72,128.3
2022,2,"Eixample",7,"la Dreta de l'Eixample",73,122.5
2022,2,"Eixample",7,"la Dreta de l'Eixample",74,133.1
2022,2,"Eixample",7,"la Dreta de l'Eixample",75,118.5
2022,2,"Eixample",7,"la Dreta de l'Eixample",76,136.4
2022,2,"Eixample",7,"la Dreta de l'Eixample",77,120.9
2022,2,"Eixample",7,"la Dreta de l'Eixample",78,124.1
2022,2,"Eixample",7,"la Dreta de l'Eixample",79,133.9
2022,2,"Eixample",7,"la Dreta de l'Eixample",80,143.3
2022,2,"Eixample",7,"la Dreta de l'Eixample",81,125.1
2022,2,"Eixample",7,"la Dreta de l'Eixample",82,130.3
2022,2,"Eixample",7,"la Dreta de l'Eixample",83,121.9
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,100.5
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,112.9
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,119.1
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,89.1
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,98.1
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,103.6
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,93
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,103.1
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,95.1
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,93.8
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,100
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,87.3
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,82.3
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,74
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,91.4
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,101.7
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,80.3
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,80.7
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,90.8
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,70.6
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,90.9
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,85.4
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,102.3
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,104
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,103.5
2022,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,100.3
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,79.3
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,77.9
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,100.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,91.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,82
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,73.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,93.9
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,85
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,89.6
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,83.9
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,75.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,79.6
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,83.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,69.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,80.5
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,81.9
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,88.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,70.7
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,68.7
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,79.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,121.5
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,77.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,76.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,93.6
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,71.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,69.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,78.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,75.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,87.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,71.2
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,81.4
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,81.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,75.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,86.3
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,105.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,95.8
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,88.3
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,76.3
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,75.1
2022,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,85.8
2022,2,"Eixample",10,"Sant Antoni",150,81
2022,2,"Eixample",10,"Sant Antoni",151,83.7
2022,2,"Eixample",10,"Sant Antoni",152,86.7
2022,2,"Eixample",10,"Sant Antoni",153,77
2022,2,"Eixample",10,"Sant Antoni",154,72
2022,2,"Eixample",10,"Sant Antoni",155,78.7
2022,2,"Eixample",10,"Sant Antoni",156,79.6
2022,2,"Eixample",10,"Sant Antoni",157,76.4
2022,2,"Eixample",10,"Sant Antoni",158,80.6
2022,2,"Eixample",10,"Sant Antoni",159,88.1
2022,2,"Eixample",10,"Sant Antoni",160,84.4
2022,2,"Eixample",10,"Sant Antoni",161,77.6
2022,2,"Eixample",10,"Sant Antoni",162,71.8
2022,2,"Eixample",10,"Sant Antoni",163,94.3
2022,2,"Eixample",10,"Sant Antoni",164,96.5
2022,2,"Eixample",10,"Sant Antoni",165,83.6
2022,2,"Eixample",10,"Sant Antoni",166,78.3
2022,2,"Eixample",10,"Sant Antoni",167,78.9
2022,2,"Eixample",10,"Sant Antoni",168,73.4
2022,2,"Eixample",10,"Sant Antoni",169,76.6
2022,2,"Eixample",10,"Sant Antoni",170,76.6
2022,2,"Eixample",10,"Sant Antoni",171,77.7
2022,2,"Eixample",10,"Sant Antoni",172,69.2
2022,2,"Eixample",10,"Sant Antoni",173,75.1
2022,3,"Sants-Montjuïc",11,"el Poble Sec",1,71.8
2022,3,"Sants-Montjuïc",11,"el Poble Sec",2,56.9
2022,3,"Sants-Montjuïc",11,"el Poble Sec",3,58.2
2022,3,"Sants-Montjuïc",11,"el Poble Sec",4,65.9
2022,3,"Sants-Montjuïc",11,"el Poble Sec",5,65.7
2022,3,"Sants-Montjuïc",11,"el Poble Sec",6,63.4
2022,3,"Sants-Montjuïc",11,"el Poble Sec",7,60.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",8,58.1
2022,3,"Sants-Montjuïc",11,"el Poble Sec",9,69.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",10,71.8
2022,3,"Sants-Montjuïc",11,"el Poble Sec",11,54.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",12,66
2022,3,"Sants-Montjuïc",11,"el Poble Sec",13,57.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",14,58.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",15,65.9
2022,3,"Sants-Montjuïc",11,"el Poble Sec",16,70.1
2022,3,"Sants-Montjuïc",11,"el Poble Sec",17,54.9
2022,3,"Sants-Montjuïc",11,"el Poble Sec",18,63.7
2022,3,"Sants-Montjuïc",11,"el Poble Sec",19,64
2022,3,"Sants-Montjuïc",11,"el Poble Sec",20,79.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",21,71.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",22,64
2022,3,"Sants-Montjuïc",11,"el Poble Sec",23,60.3
2022,3,"Sants-Montjuïc",11,"el Poble Sec",24,58
2022,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,91.7
2022,3,"Sants-Montjuïc",13,"la Marina de Port",26,73.4
